NL;FOL;LLM_FOL;BLEU;LE
When a bird migrates, it travels to different regions depending on the season.;∀x (Bird(x) ∧ Migrates(x) → TravelsToDifferentRegionsDependingOnSeason(x));migrate(x, y) ∧ season(z) → travel(x, y, z);0.0;1.0
Cities with international airports attract tourists and business travelers.;∀x ∀y ∀z (City(x) ∧ InternationalAirport(y) ∧ LocatedIn(y, x) → (Attracts(x, z) ∧ (Tourist(z) ∨ BusinessTraveler(z))));∀x (City(x) ∧ InternationalAirport(x) → AttractTourists(x) ∧ AttractBusinessTravelers(x));0.17478263528931756;0.515625
A vehicle is considered a car if it is primarily designed for transporting passengers and typically has four wheels.;∀x (Vehicle(x) ∧ DesignedForTransportingPassengers(x) ∧ TypicallyHasFourWheels(x) → Car(x));vehicle(x) ∧ primarilyDesignedForTransportingPassengers(x) ∧ typicallyHasFourWheels(x) → car(x);0.6880124111534195;1.0
A microwave heats food using electromagnetic waves, while an oven cooks food with heat from gas or electricity.;∀x∀y (Microwave(x) ∧ Oven(y) → (HeatsFoodWithElectromagneticWaves(x) ∧ CooksFoodWithHeat(y)));∀x (microwave(x) → heats(x, food, electromagnetic_waves)) ∧ ∀y (oven(y) → cooks(y, food, heat_from_gas_or_electricity)));0.3053370111919503;0.0
A smartphone connects to a Wi-Fi network with the correct password.;∀x∀y (Smartphone(x) ∧ WiFiNetwork(y) ∧ CorrectPassword(x, y) → Connects(x, y));connects_to(smartphone, Wi-Fi_network) ∧ has_correct_password(Wi-Fi_network);0.0;0.3125
A book is a bestseller if it sells a large number of copies and receives positive reviews.;∀x (Book(x) ∧ SellsLargeNumberOfCopies(x) ∧ ReceivesPositiveReviews(x) → Bestseller(x));bestseller(X) :- sells_large_number_of_copies(X), receives_positive_reviews(X).;0.0;0.0
When a store is open, customers can enter and make purchases.;∀x∀y (Store(x) ∧ Open(x) → (Customer(y) ∧ CanEnter(y, x) ∧ CanPurchase(y, x)));open(X) ∧ store(X) → customers_can_enter(X) ∧ make_purchases(X);0.0;0.59375
Refrigerators keep food cold to slow down bacterial growth.;∀x ∀y (Refrigerator(x) ∧ Food(y) ∧ KeepsCold(x, y) → SlowsDownBacterialGrowth(y));∀x (Refrigerator(x) → Cold(x) ∧ SlowDownBacterialGrowth(x));0.23374823789310228;0.4375
A bird that can mimic various sounds, communicate through vocalizations, and is known for its complex songs is called a songbird.;∀x (Bird(x) ∧ MimicsSounds(x) ∧ CommunicatesThroughVocalizations(x) ∧ KnownForComplexSongs(x) → Songbird(x));∀x (Bird(x) ∧ CanMimic(x, VariousSounds) ∧ CommunicateThroughVocalizations(x) ∧ KnownForComplexSongs(x) → Songbird(x));0.7074355287362128;1.0
Some insects are not harmful to plants.;∃x (Insect(x) ∧ ¬HarmfulToPlants(x));∃x (Insect(x) ∧ ¬Harmful(x, Plant));0.5946035575013605;1.0
Cinema is a form of visual storytelling through moving images.;∀x (Cinema(x) → (VisualStorytelling(x) ∧ MovingImages(x)));∀x (Cinema(x) → VisualStorytelling(x) ∧ MovingImages(x));0.8061898627027144;0.75
Triangles have three sides.;∀x (Triangle(x) → HasSides(x, 3));∀x (Triangle(x) → 3 = Card(Sides(x)));0.4675667418121199;0.0
A person is considered a programmer if they can write computer code.;∀x (Person(x) ∧ CanWriteCode(x) → Programmer(x));∀x (Programmer(x) ↔ CanWriteCode(x));0.39491934230793213;0.625
Sculptures can be made from materials such as stone, wood, or metal, while paintings are made using pigments on surfaces like canvas or paper.;∀x ∀y (Sculpture(x) → (MadeFromStone(x) ∨ MadeFromWood(x) ∨ MadeFromMetal(x))) ∧ (Painting(y) → (MadeWithPigments(y) ∧ (OnCanvas(y) ∨ OnPaper(y))));∀x (Sculpture(x) → (Material(x, stone) ∨ Material(x, wood) ∨ Material(x, metal))) ∧ ∀y (Painting(y) → (Material(y, pigments) ∧ Surface(y, canvas) ∨ Surface(y, paper)));0.330272753594568;0.8828125
Mercury is closer to the sun than Earth, Venus has a thick atmosphere, and Mars has the tallest volcano in the solar system.;∀x ∀y ∀z (Mercury(x) ∧ Venus(y) ∧ Mars(z) → (CloserToSun(x, Earth) ∧ ThickAtmosphere(y) ∧ TallestVolcano(z)));closer(Mercury, Sun, Earth) ∧ thickAtmosphere(Venus) ∧ tallestVolcano(Mars, OlympusMons);0.14297193360647342;0.234375
A vaccine provides immunity against a specific disease, which helps in preventing its spread among the population.;∀x∀y∀z (Vaccine(x) ∧ Disease(y) ∧ Population(z) ∧ ProvidesImmunityAgainst(x, y) → HelpsInPreventingSpread(x, y, z));∀x (vaccine(x) → immunity(x, specific_disease) ∧ prevent_spread(x, population));0.16312735198077874;0.40625
Countries with a democratic government tend to respect human rights more than those with authoritarian regimes.;∀x ∀y (Country(x) ∧ Country(y) ∧ DemocraticGovernment(x) ∧ AuthoritarianRegime(y) → MoreRespectHumanRights(x, y));∀x (Democratic(x) → RespectHumanRights(x) > Authoritarian(x));0.0;0.0
A restaurant offers outdoor seating if it has a patio or a terrace that can accommodate customers.;∀x (Restaurant(x) ∧ (HasPatio(x) ∨ HasTerrace(x)) ∧ AccommodatesCustomers(x) → OffersOutdoorSeating(x));∀x (Restaurant(x) → (∃y (Patio(y) ∧ Accommodates(x, y)) ∨ ∃z (Terrace(z) ∧ Accommodates(x, z))));0.24750028117795922;0.75
A museum displays artifacts and may host temporary exhibitions.;∀x∀y (Museum(x) ∧ Artifact(y) → (Displays(x, y) ∧ (HostsTemporaryExhibitions(x) ∨ ¬HostsTemporaryExhibitions(x))));∀x (Museum(x) → ArtifactDisplay(x) ∧ TemporaryExhibition(x));0.1810129702709074;0.5
A hammer is a tool, used for driving nails, and has a metal head.;Tool(hammer) ∧ DrivesNails(hammer) ∧ MetalHead(hammer);hammer(X) ∧ tool(X) ∧ used_for(X, driving_nails) ∧ metal_head(X);0.0;0.9375
A person who writes, directs, produces, and sometimes acts in theatrical performances, such as plays and musicals, is a playwright.;∀x (Person(x) ∧ WritesTheatricalPerformances(x) ∧ DirectsTheatricalPerformances(x) ∧ ProducesTheatricalPerformances(x) ∧ SometimesActsInPerformances(x) → Playwright(x));∀x (writes(x) ∧ directs(x) ∧ produces(x) ∧ sometimes(acts(x), theatrical(x)) → playwright(x));0.44525769438939206;0.0
Researchers study a range of topics, including natural sciences or social sciences, and publish their findings in academic journals or present at conferences.;∀x ∀y ∀z (Researcher(x) ∧ Topic(y) ∧ (NaturalSciences(y) ∨ SocialSciences(y)) ∧ Venue(z) ∧ (AcademicJournal(z) ∨ Conference(z)) → (Studies(x, y) ∧ PublishesIn(x, z) ∨ PresentsAt(x, z)));∀x (Researcher(x) → (Study(x, NaturalScience) ∨ Study(x, SocialScience)) ∧ (Publish(x, AcademicJournal) ∨ Present(x, Conference)));0.1338632957585077;0.6591796875
Some marine animals, like dolphins and whales, are mammals that live in the ocean and breathe air.;∀x (MarineAnimal(x) ∧ (Dolphin(x) ∨ Whale(x)) → (Mammal(x) ∧ LivesInOcean(x) ∧ BreathesAir(x)));∃x (MarineAnimal(x) ∧ Mammal(x) ∧ Location(x, Ocean) ∧ BreathesAir(x));0.38691547406873106;0.390625
A dessert is sweet and either cold or hot, but not both.;∀x (Dessert(x) → (Sweet(x) ∧ (Cold(x) ⊕ Hot(x))));sweet(X) ∧ (cold(X) ∨ hot(X)) ∧ ¬(cold(X) ∧ hot(X));0.19731275035382392;0.625
Rain occurs when clouds are full and air pressure drops.;∀x (Rain(x) ↔ (CloudsFull(x) ∧ AirPressureDrops(x)));Rain(X) ∧ Clouds(Y) ∧ Full(Z) ∧ AirPressure(W) ∧ Drop(V) → X = Y = Z = V, W;0.0;0.0
All plants that produce flowers and have seeds enclosed in a fruit are classified as angiosperms.;∀x (Plant(x) ∧ ProducesFlowers(x) ∧ SeedsInFruit(x) → Angiosperm(x));∀x ( (Plant(x) ∧ FlowerProducer(x) ∧ EnclosedSeeds(x, Fruit)) → Angiosperm(x));0.5340879402317491;1.0
A movie is a blockbuster if it has a large budget, high box office revenue, and positive reviews.;∀x (Movie(x) ∧ LargeBudget(x) ∧ HighBoxOffice(x) ∧ PositiveReviews(x) → Blockbuster(x));∀x (Movie(x) → (Budget(x, Large) ∧ BoxOfficeRevenue(x, High) ∧ Reviews(x, Positive)) → Blockbuster(x));0.4111336169005197;0.75
A food is considered spicy if it contains chili peppers or hot sauce.;∀x (Food(x) ∧ (ContainsChiliPeppers(x) ∨ ContainsHotSauce(x)) → Spicy(x));spicy(X) :- contains_chili_peppers(X) ∨ contains_hot_sauce(X);0.0;0.0
Tea and coffee are popular beverages that contain caffeine, but tea typically has less caffeine than coffee.;∀x ∀y (Tea(x) ∧ Coffee(y) → (PopularBeverage(x) ∧ PopularBeverage(y) ∧ ContainsCaffeine(x) ∧ ContainsCaffeine(y) ∧ LessCaffeine(x, y)));"popular_beverage(X) :- contains_caffeine(X).
tea(X) :- popular_beverage(X).
coffee(X) :- popular_beverage(X).
contains_caffeine(tea(X)).
contains_caffeine(coffee(X)).
less_caffeine(tea(X), coffee(Y)).";0.0;0.0
A cat is a type of mammal.;∀x (Cat(x) → Mammal(x));∀x (Cat(x) → Mammal(x));1.0;1.0
A rainbow appears when sunlight is refracted, reflected, and dispersed by water droplets in the air, creating a spectrum of colors.;∀x (Rainbow(x) → AppearsWhenSunlightRefractedReflectedDispersedByWaterDroplets(x));∀x (Rainbow(x) → Sunlight(x) ∧ Refraction(x) ∧ Reflection(x) ∧ Dispersion(x) ∧ WaterDroplets(x) ∧ Air(x) ∧ SpectrumOfColors(x));0.2099980308367878;0.26171875
A vacuum cleaner removes dirt and dust from surfaces by creating suction with a motor.;∀x (VacuumCleaner(x) → (RemovesDirt(x) ∧ RemovesDust(x) ∧ CreatesSuction(x) ∧ HasMotor(x)));vacuum_cleaner(X) ∧ dirt_and_dust(Y) ∧ surface(Z) ∧ has_motor(X, M) ∧ create_suction(X, S) → remove_dirt(X, Y, Z, S, M);0.0;0.546875
A flight connects two cities, departing from one airport and arriving at another, operated by an airline.;∀x ∀y ∀z ∀w (Flight(x) ∧ City(y) ∧ City(z) ∧ Airport(w) ∧ Airline(a) → (DepartsFrom(x, w, y) ∧ ArrivesAt(x, w, z) ∧ OperatedBy(x, a)));∀x (Flight(x) → ∃y City(y) ∧ ∃z City(z) ∧ Departure(x, y) ∧ Arrival(x, z) ∧ Airline(x, w) ∧ Airline(w, z));0.4101209480560304;0.05078125
A device is considered wireless if it doesn't require a physical connection to function.;∀x (Device(x) ∧ ¬RequiresPhysicalConnection(x) → Wireless(x));∀x (Wireless(x) ↔ ¬PhysicalConnection(x));0.312824894198799;0.625
Every odd number is not divisible by 2.;∀x (OddNumber(x) → ¬DivisibleByTwo(x));∀x (Odd(x) → ¬DivisibleBy2(x));0.5333505353503043;1.0
A mountain is higher than a hill, a hill is higher than a valley, and a valley is not higher than a mountain.;∀x ∀y ∀z ((Mountain(x) ∧ Hill(y) ∧ IsHigher(x, y)) ∧ (Hill(y) ∧ Valley(z) ∧ IsHigher(y, z)) ∧ (Valley(z) ∧ Mountain(x) ∧ ¬IsHigher(z, x)));∀x (Mountain(x) → ¬Hill(x) ∧ Hill(x) → ¬Valley(x) ∧ Valley(x) → ¬Mountain(x));0.19652442072276302;0.265625
If a person is a scientist, they either conduct experiments or analyze data.;∀x (Person(x) ∧ Scientist(x) → ConductExperiments(x) ⊕ AnalyzeData(x));(∀x (Scientist(x) → (ConductExperiments(x) ∨ AnalyzeData(x))));0.4793252588222293;0.625
A building is considered earthquake-resistant if it has a strong foundation, flexible structural elements, and is designed to withstand ground motion.;∀x (EarthquakeResistant(x) → (Building(x) ∧ StrongFoundation(x) ∧ FlexibleStructuralElements(x) ∧ DesignedForGroundMotion(x)));EarthquakeResistant(X) :- StrongFoundation(X), FlexibleStructuralElements(X), WithstandsGroundMotion(X).;0.0;0.0
A student can enroll in a course if they meet the prerequisites and there is space available.;∀x∀y (Student(x) ∧ Course(y) ∧ MeetsPrerequisites(x, y) ∧ SpaceAvailable(y) → CanEnroll(x, y));enroll(Student, Course) :- meetPrerequisites(Student, Course), spaceAvailable(Course).;0.0;0.0
A person is considered a doctor if they have a medical degree and can treat patients.;∀x (Person(x) ∧ HasMedicalDegree(x) ∧ CanTreatPatients(x) → Doctor(x));doctor(X) ∧ medical_degree(X) ∧ can_treat_patients(X) → person_is_doctor(X);0.0;1.0
An athlete is eligible for a competition if they meet the age requirement, pass a drug test, and are not disqualified for any other reason.;∀x ∀y (Athlete(x) ∧ Competition(y) ∧ AgeRequirement(x, y) ∧ DrugTest(x, y) ∧ ¬Disqualified(x, y) → Eligible(x, y));∀x (Athlete(x) → (AgeRequirement(x) ∧ DrugTest(x) ∧ ¬Disqualified(x)));0.29768075080669043;0.578125
An electronic device can be either a smartphone or a tablet.;∀x (ElectronicDevice(x) → Smartphone(x) ⊕ Tablet(x));∀x (ElectronicDevice(x) → (Smartphone(x) ∨ Tablet(x)));0.6514613449066712;0.625
A train operates on tracks and is powered by electricity or diesel.;∀x (Train(x) → (OperatesOnTracks(x) ∧ (PoweredByElectricity(x) ∨ PoweredByDiesel(x))));∀x (Train(x) → (Tracks(x) ∧ (ElectricPowered(x) ∨ DieselPowered(x))));0.6839329477103357;1.0
A sculpture is created from materials such as stone, wood, or metal.;∀x∀y (Sculpture(x) ∧ (Stone(y) ∨ Wood(y) ∨ Metal(y)) → CreatedFrom(x, y));∀x (Sculpture(x) → Materials(x, stone) ∨ Materials(x, wood) ∨ Materials(x, metal));0.20317707039461608;0.78125
A smartphone is deemed user-friendly when it possesses an intuitive interface and a long battery life.;∀x (Smartphone(x) ∧ IntuitiveInterface(x) ∧ LongBatteryLife(x) → UserFriendly(x));userFriendly(X) :- intuitiveInterface(X), longBatteryLife(X).;0.0;0.0
A chair is broken or not in use.;∃x (Chair(x) ∧ (Broken(x) ∨ ¬InUse(x)));(Chair(x) ∧ ¬Broken(x) → InUse(x)) ∧ (Chair(x) ∧ Broken(x) → ¬InUse(x));0.3635223995405662;0.375
A gardener plants flowers in a garden.;∀x∀y∀z (Gardener(x) ∧ Flower(y) ∧ Garden(z) → PlantsIn(x, y, z));∀x (Gardener(x) ∧ Plant(x, flowers) ∧ In(x, garden));0.23392068313567352;0.1875
An event that takes place every four years, includes multiple sporting disciplines, and involves participants from numerous countries is an Olympic Games.;∀x (Event(x) ∧ TakesPlaceEveryFourYears(x) ∧ IncludesMultipleSportingDisciplines(x) ∧ InvolvesParticipantsFromNumerousCountries(x) → OlympicGames(x));∀x (OlympicGames(x) → (EveryFourYears(x) ∧ MultipleSportingDisciplines(x) ∧ ParticipantsFromNumerousCountries(x)));0.4282330740205486;0.59375
A chef prepares meals in a restaurant.;∀x∀y (Chef(x) ∧ Restaurant(y) → PreparesMeals(x, y));∀x (Chef(x) ∧ Prepare(x, y) → Restaurant(y));0.573840894657153;1.0
A computer is portable if it is designed for easy transport and can be operated without a fixed power source.;∀x (Computer(x) ∧ DesignedForEasyTransport(x) ∧ OperatesWithoutFixedPowerSource(x) → Portable(x));"```
portable(X) :- designed_for_transport(X), operable_without_fixed_power_source(X).
```";0.0;0.0
A sport is played with a ball and on a field, or it is played with a racket and on a court.;∀x (Sport(x) → ((PlayedWithBall(x) ∧ PlayedOnField(x)) ∨ (PlayedWithRacket(x) ∧ PlayedOnCourt(x))));∀X (Sport(X) → (∃Y (Ball(Y) ∧ Field(Z) ∧ PlayedOn(X, Y, Z)) ∨ ∃Y (Racket(Y) ∧ Court(Z) ∧ PlayedOn(X, Y, Z))));0.11062120789842188;0.0
A book becomes a bestseller if it has engaging content, widespread availability, and positive reviews.;∀x (Book(x) ∧ EngagingContent(x) ∧ WidespreadAvailability(x) ∧ PositiveReviews(x) → Bestseller(x));b(x) ∧ e(x) ∧ w(x) ∧ p(x) → bestseller(x);0.498686516450916;1.0
A desert is an area with low precipitation and has sparse vegetation.;∀x (Desert(x) ↔ (LowPrecipitation(x) ∧ SparseVegetation(x)));∀x (Desert(x) → LowPrecipitation(x) ∧ SparseVegetation(x));0.7511573912724299;0.625
Chefs create dishes by combining ingredients according to a recipe.;∀x (Chef(x) → (CombineIngredients(x) ∧ FollowRecipe(x)));∀x (Chef(x) → ∃y (Dishes(y) ∧ Ingredients(z) ∧ Recipe(x, y, z)));0.30511788709366133;0.9375
An athlete performs better when they are well-rested or highly motivated, but not if they are injured.;∃x (Athlete(x) ∧ ((WellRested(x) ∨ HighlyMotivated(x)) ∧ ¬Injured(x) → PerformsBetter(x)));performBetter(athlete) ∧ wellRest(athlete) ∨ highlyMotivated(athlete) ∧ ¬injured(athlete);0.1896437733359433;0.71875
A structure containing a lighthouse, situated on a coastal area, and serving as a navigational aid for maritime vessels is a harbor.;∀x (Structure(x) ∧ ContainsLighthouse(x) ∧ SituatedOnCoastalArea(x) ∧ ServesAsNavigationalAidForMaritimeVessels(x) → Harbor(x));∀x (Harbor(x) → (∃y (Lighthouse(y) ∧ LocatedOnCoastalArea(y) ∧ NavigationalAid(y) ∧ ServesMaritimeVessels(y) ∧ PartOf(x,y))));0.16605519952887438;0.546875
An artwork is either a painting and on canvas, or a sculpture and three-dimensional, but not both.;∀x ((Artwork(x) ∧ Painting(x) ∧ OnCanvas(x)) ⊕ (Artwork(x) ∧ Sculpture(x) ∧ ThreeDimensional(x)));(An artwork ∧ (isPainting(X) ∧ onCanvas(X) ∨ isSculpture(Y) ∧ threeDimensional(Y))) ∧ ¬(isPainting(X) ∧ isSculpture(Y));0.1964771343560535;0.0
A city is crowded if it has a dense population and limited space.;∀x (City(x) ∧ (DensePopulation(x) ∧ LimitedSpace(x)) → Crowded(x));crowded(X) :- dense_population(X), limited_space(X).;0.0;0.0
A shape can be a square, circle, or triangle.;∀x (Shape(x) → (Square(x) ∨ Circle(x) ∨ Triangle(x)));∀x (Shape(x) → (Square(x) ∨ Circle(x) ∨ Triangle(x)));1.0;1.0
Dogs bark when they are excited or sense danger.;∀x (Dog(x) ∧ (Excited(x) ∨ SensesDanger(x)) → Barks(x));∀x (Dog(x) → (Excited(x) ∨ SenseDanger(x) → Bark(x)));0.5948619123559291;1.0
A bicycle has gears or is gearless.;∀x (Bicycle(x) → (HasGears(x) ∨ Gearless(x)));∀x (Bicycle(x) → (Gears(x) ∨ Gearless(x)));0.8578928092681435;1.0
A cell is alive if it performs cellular respiration and maintains homeostasis.;∀x (Cell(x) ∧ CellularRespiration(x) ∧ MaintainsHomeostasis(x) → Alive(x));∀x (Alive(x) ↔ CellularRespiration(x) ∧ Homeostasis(x));0.40737303500287686;0.3125
